"pred","chemberta_pred","molformer_pred","molbert_pred","true"
0.000158748096656081,0.0153771068023176,7.2525145e-06,0.016629491,0
0.00018843393291797,0.0260234886565361,0.005275007,0.0042742393,0
0.000153483554365245,0.0132826776950671,2.3842995e-06,0.00039682747,0
0.000174261015702208,0.0211673544990039,5.2355563e-06,0.00050177204,0
0.000154452747775114,0.0136736002987307,2.052649e-06,0.0012790737,0
0.00017486196259309,0.0213811539470679,0.1269349,0.00048042476,0
0.000153988684059719,0.0134867279287559,1.1254499e-06,0.0005658708,0
0.00015501119055331,0.0138977351543706,0.75473094,0.07099193,0
0.00051913776491231,0.088970487382125,1.3618045e-06,0.0006792976,0
0.000152440950654588,0.0128593797908006,8.8316534e-07,0.0006760774,0
0.000153996204425695,0.0134897608118921,1.2031506e-06,0.0010207132,0
0.000154089008750321,0.0135271750647064,0.0006853277,0.010304195,0
0.000154431555413021,0.0136650787236807,0.93680173,0.552001,0
0.000152555627877333,0.0129060802980476,9.29583e-07,0.03379622,0
0.000155741114445833,0.0141894814013088,1.5224048e-06,0.0011062868,0
0.000155193155215572,0.013970593662158,8.0667047e-07,0.00043578507,0
0.000154953954190288,0.0138748001479978,1.1193848e-06,0.0042971615,0
0.000196447123224077,0.0286099040570693,0.03752942,0.013243544,0
0.000154299351539933,0.0136118917951989,1.8976463e-06,0.0012370375,0
0.000153671543533814,0.0133586953482607,0.07211456,0.22375508,0
0.000156397607010558,0.0144507112918375,1.4072936e-06,0.00096330274,0
0.000262563374385553,0.0466271542209767,0.0025375697,0.04020803,0
0.00015422642471822,0.0135825332796073,0.005913255,0.10369931,0
0.00016153890970924,0.0164594000150531,0.00035727452,0.0016717407,0
0.000152909323522678,0.0130498965086628,1.0357505e-06,0.0019654685,0
0.995787119424087,0.897931767160961,0.019971296,0.32101035,1
0.000158008580174419,0.0150871291378141,2.4549088e-06,0.0031831132,0
0.00015496179343481,0.0138779419126528,1.5514651e-06,0.000758084,0
0.000155555108156261,0.0141152654557358,8.681998e-06,0.0018172433,0
0.000154184950926344,0.0135658306106572,1.434779e-06,0.0007247719,0
0.000163647648425516,0.0172648524682114,0.019037545,0.0016221869,0
0.000184366752933657,0.0246683370209157,0.0006548467,0.08909693,0
0.000162689806572871,0.0169002900545889,2.407388e-06,0.00084519543,0
0.000153430226926457,0.0132610965784206,1.5075537e-06,0.00035648554,0
0.000152879905620613,0.0130379475381617,0.0023453669,0.009019445,0
0.95080936556784,0.742464635354959,0.9999858,0.83174837,1
0.00015322136582949,0.0131765000943487,0.04186566,0.050974913,0
0.000153263933821292,0.0131937510391878,0.016811274,0.015967848,0
0.000153100723427937,0.0131275830792123,0.67081,0.77647716,0
0.000157073852800821,0.0147186579744512,2.404685e-06,0.002894973,0
0.000169640710804863,0.0194985319071448,5.029381e-06,0.0015040719,0
0.000152416505695766,0.0128494203964781,0.003427196,0.0035664362,0
0.000156478816790087,0.014482949886729,0.2549899,0.44730306,0
0.000154652562863688,0.0137538904723431,9.622428e-07,0.001403866,0
0.000155045562487105,0.0139115042831826,9.251979e-07,0.00069660926,0
0.000152271195097829,0.0127901849517577,2.2773397e-06,0.00081023684,0
0.000163861189232325,0.0173458372122358,2.5584018e-06,0.0003541114,0
0.000338093012484128,0.0623307432563198,3.2971716e-06,0.0039703855,0
0.000152493287993159,0.01288069764301,0.124284014,0.027866634,0
0.973419341351411,0.782143388496269,0.999944,0.71202546,1
0.000154755789841671,0.0137953287405609,2.6062403e-06,0.00032672906,0
0.000171139095305382,0.0200446663668415,1.6960374e-06,0.0030291337,0
0.000154478469750966,0.0136839418696505,0.19099738,0.06378649,0
0.000153882130078698,0.0134437404586914,6.95481e-07,0.00077248004,0
0.00304163945948235,0.1989068395026,0.10642528,0.67432684,0
0.000164811533844405,0.0177049766433241,2.7778176e-06,0.004579773,0
0.000201329675729552,0.0301346190321079,0.5161395,0.0011963323,0
0.000152618226990105,0.0129315579655218,1.4241513e-06,0.0003872664,0
0.000158533279080003,0.0152930123758118,1.1736171e-05,0.01221695,0
0.000153493673146604,0.0132867717701131,7.5033523e-07,0.0010514661,0
0.000151931452991871,0.0126514693370407,2.4859626e-06,0.00047892847,0
0.000159936575275091,0.0158403129797308,0.080556355,0.00944395,0
0.978671783191601,0.796147499886183,0.9921293,0.17762093,0
0.000154633811558879,0.0137463603298722,5.584945e-06,0.0020613451,0
0.000153015861654814,0.0130931508372278,9.033005e-06,0.0060538887,0
0.000165059066510262,0.0177981803190208,2.9471417e-05,0.0014582076,0
0.00015715515447568,0.0147507941127804,0.06782392,0.037261266,0
