"pred","chemberta_pred","molformer_pred","molbert_pred","true"
0.917924379475225,0.975180702523787,0.9999826,0.9999082,1
0.68066238857691,0.178861165952878,0.9999994,0.99644864,1
0.921486082205756,0.998390099100057,0.9999471,0.999961,1
0.237192727394495,0.0096830910947672,0.0009334219,0.0017095079,0
0.921517758722567,0.998615041527867,0.9644386,0.9999428,1
0.921285351166365,0.997773346780871,0.99989617,0.9990183,1
0.921583800788396,0.999028078763474,0.99999154,0.99997854,1
0.666601948560116,0.148118233592348,0.99999154,0.9963368,1
0.921586676017762,0.99903996455975,0.9999956,0.9999881,1
0.881776776971012,0.863950835120532,0.99999774,0.8897291,1
0.921541899342859,0.998767326766471,0.99999535,0.9999541,1
0.447713952965922,0.0468353827593031,6.340968e-05,0.5585926,0
0.921580919553765,0.999006041191509,0.9954334,0.99998224,1
0.854674069995256,0.782588770519688,9.601567e-05,0.8462375,0
0.92155622128754,0.998860618552373,0.99997485,0.99995697,1
0.92116753835683,0.996551364346054,0.999998,0.9995946,1
0.242251014149002,0.0243099679193384,2.2569727e-06,7.0852184e-05,0
0.483408180313321,0.441138439968065,3.7940783e-06,0.13226181,0
0.92157889198194,0.9990112338028,0.99962497,0.9999577,1
0.921421518944205,0.998161139985174,0.9999999,0.99969745,1
0.921596279013191,0.999107677390621,0.9999851,0.9999833,1
0.900192841279922,0.871496283156933,0.99990046,0.9999188,1
0.239990503386882,0.0179228896828234,4.02063e-05,0.0006383315,0
0.921556358734079,0.998861435807469,0.9998468,0.9999571,1
0.921563064731544,0.999080666857402,0.00023638971,0.99972826,1
0.921561887572579,0.998890673175741,0.9999975,0.9999671,1
0.920942768221616,0.994765027357918,0.9999981,0.9999833,1
0.921576871136022,0.999047403539393,0.9999989,0.9998926,1
0.245586025662044,0.0325328719712502,1.5228579e-05,0.0007174682,0
0.921586844450336,0.999069838799827,0.9999969,0.9999504,1
0.916952689669159,0.968990954022304,0.999995,0.9999169,1
0.921574055246356,0.998957014774244,0.999985,0.9999865,1
0.917913627595051,0.975720265416873,0.9999994,0.9991105,1
0.921567764732861,0.998938479439922,0.9999895,0.9999558,1
0.242082693740367,0.0211129880762227,0.102306105,0.003683288,0
0.92158246238103,0.999017047581742,0.9999821,0.9999813,1
0.91602763248964,0.963114237213743,0.9999993,0.999984,1
0.921598140546462,0.999131534030579,0.99999774,0.9999683,1
0.261012500807723,0.0112692581795618,4.4174535e-06,0.08015941,0
0.921191775294593,0.996500724155914,0.9999974,0.99987197,1
0.921549995049543,0.998809857351361,0.9999962,0.9999691,1
0.921597290389671,0.99913551021768,0.9999995,0.99995565,1
0.921595866446303,0.999110111240585,0.9999974,0.9999765,1
0.921557143158821,0.998863950888433,0.9999975,0.99996066,1
0.921561978472365,0.998875920062418,0.99997437,0.99998724,1
0.921562520338623,0.998903166751057,0.9999671,0.99995625,1
0.921597326817177,0.999129202283116,0.9999963,0.99996424,1
0.897817539086266,0.858955113096384,0.9999981,0.99982893,1
0.921589225658102,0.999068256838094,0.99999714,0.9999733,1
0.268165296831305,0.0505126781862873,0.99999,0.051934354,1
0.92154791795639,0.998783884261951,0.99999714,0.999985,1
0.921565055953994,0.998919806995446,0.9999988,0.9999566,1
0.713222714269051,0.251724880881236,0.99999976,0.99840444,0
0.583632662965586,0.0094332660634906,0.9998287,0.953732,0
0.92154488948475,0.998929107617164,0.99999285,0.9997681,1
0.921509122902657,0.998554671066739,0.9999995,0.9999465,1
0.920689701517045,0.993186824199772,0.9999938,0.9998592,0
0.9083540168761,0.917085555515762,0.99997354,0.99975735,1
0.921508952217783,0.998977292266648,0.992308,0.99939084,1
0.638028661033482,0.10790437290082,0.99999917,0.96941143,1
0.916720938060804,0.967513246635273,0.99989593,0.9999336,1
0.431022771970404,0.0504484931136915,0.036365073,0.51102525,0
0.921560364653547,0.99888079340378,0.9999958,0.99996674,1
0.921537927142862,0.998770285225467,0.99999845,0.9999155,1
0.249895824669703,0.0441545696098414,1.1408706e-06,9.406154e-05,0
0.919673777882663,0.986445423949214,0.9995937,0.99995697,1
0.627318984593326,0.0649825990328139,0.00036212613,0.9965668,1
0.919657720777086,0.986729890521995,0.99990773,0.9994466,1
0.62918814023049,0.069376571576466,0.9998617,0.9958632,0
0.906671663397486,0.995757175081794,0.9999654,0.8839298,1
0.537249893085983,0.162593533850773,0.99999917,0.6338111,0
0.251540527695988,0.0317011801013073,0.00047631923,0.021956978,0
0.916772745554919,0.967967544482519,0.9999963,0.9997669,1
0.918325803877537,0.97769497991953,0.9999796,0.9999863,1
0.902792397936053,0.885580781264127,0.99995005,0.99995196,0
0.656839570531271,0.124367839188038,0.9999982,0.9999155,1
0.921126445019059,0.996053977571382,0.9999331,0.99988925,1
0.721569873288109,0.284401667733221,0.99998665,0.9815788,1
0.921580570800183,0.999045156169974,0.999992,0.9999279,1
0.236771122907632,0.0093937083129355,0.0032388838,0.00061538036,0
0.921589560494449,0.999056488410277,0.9999901,0.99999166,1
0.92159313364753,0.999084599713594,0.9999981,0.99998605,1
0.921598268289053,0.999118506422427,0.9999989,0.9999865,1
0.258564957479532,0.0536229879823106,0.99997425,0.016578337,1
0.921559125354666,0.998873170908036,0.999998,0.9999659,1
0.921601455528495,0.999135268007464,0.99999774,0.9999924,1
0.2560152953416,0.0577367491796991,0.00012727121,0.0027514738,1
0.906775556037254,0.907862999648825,0.9999981,0.99995875,1
0.921585864296731,0.999063835374444,0.9999933,0.9999497,1
0.249254278733084,0.0422709555740068,6.4126743e-06,0.00039907137,0
0.921597405185527,0.99913547520849,0.9999994,0.9999567,1
0.921559798742666,0.99889028976883,0.99997425,0.99994934,1
0.235475309214866,0.0062188254253608,5.522417e-06,0.0002380185,0
0.921552580838869,0.998816267320177,0.99999976,0.9999833,1
0.921581424702485,0.999031503303653,0.9999896,0.99995327,1
0.406976674572565,0.140082074170102,0.99977356,0.33105084,0
