"pred","chemberta_pred","molformer_pred","molbert_pred","true"
0.96163706887533,0.996310091406655,0.9999999,0.9999825,1
0.130411638430254,0.0774019218673178,5.830469e-07,4.3870587e-05,0
0.961664868777639,0.996531466815842,0.9999981,0.99998665,1
0.961666664850078,0.996545593539671,0.99999976,0.9999851,1
0.926699382334197,0.995517963308099,0.41026145,0.9999465,1
0.961682112004485,0.996670282706527,0.9999975,0.9999826,1
0.80930115698962,0.474468242815507,0.99998975,0.99674964,0
0.144538158034817,0.111657359394932,2.2380307e-07,0.0033977116,0
0.933267337046719,0.824610791616304,1,0.999895,1
0.125256271244525,0.0612478171619407,1.7799932e-06,0.010337466,0
0.961679996183309,0.996655062195465,0.9999901,0.9999858,1
0.961661030412726,0.996500172912383,0.9999999,0.9999865,1
0.961567155032083,0.995750745827483,0.999998,0.99999356,1
0.961610148597896,0.996096146541245,0.9999957,0.999985,1
0.9616387161956,0.996320774486638,0.9999999,0.99999225,1
0.578006972148712,0.141161787659022,0.9999459,0.9989225,1
0.961581361729024,0.995873069470532,0.99999964,0.9999542,1
0.961657968014728,0.996474200967662,0.9999993,0.9999938,1
0.723791053153429,0.33192487253981,0.9997894,0.9997205,0
0.914016431155051,0.985955355869901,0.99905294,0.022168687,1
0.122300142189069,0.0553655041459534,0.0012096668,2.546407e-05,0
0.961710464724142,0.996905924419121,0.99997747,0.9999732,1
0.961559500047876,0.995692953472055,0.9999931,0.9999875,1
0.961603876503247,0.996045979857884,0.99999976,0.99997985,1
0.207944932414647,0.240430030213747,0.003825381,0.0018731091,0
0.961654589536118,0.996452222522553,0.99999976,0.99997294,1
0.361321123235345,0.396232946372663,0.18519679,0.03590619,0
0.600223985314229,0.167917759064363,0.99999917,0.99989355,1
0.23729244755603,0.275231257686784,2.13927e-05,0.0684171,0
0.961612367437293,0.996110861871385,0.99999964,0.9999914,1
0.127500141950386,0.0656671039999735,0.00012382126,0.016484888,0
0.793796111852601,0.445037283095515,0.99999976,0.99970955,1
0.688044713839435,0.487955086542837,0.99968624,0.16367139,1
0.934790151133948,0.83187548735205,0.99999416,0.9999349,1
0.961732187378452,0.997070948308242,0.9999914,0.9999889,1
0.961696848124041,0.996802353479213,0.9999858,0.9999405,1
0.961459807963239,0.995168272455335,0.99999964,0.99889475,1
0.96168667113252,0.99670347468614,0.99999964,0.99999297,1
0.961723588371207,0.997000275350078,0.99999976,0.9999856,1
0.39645514485764,0.265290953847973,4.086905e-06,0.9980909,0
0.961706207647882,0.996860492138562,0.99999785,0.99999094,1
0.738951765891685,0.354565941833362,0.99999857,0.9997209,1
0.650698189520387,0.243717938439959,0.9999889,0.95006907,1
0.960426423005311,0.986808399951722,0.9999999,0.9999337,1
0.539292694865297,0.0952953810876321,0.9999989,0.99737763,1
0.961648184084197,0.99640101935435,1,0.9999728,1
0.961465176587206,0.994987172715292,0.9999994,0.99980015,1
0.959040382761525,0.976243861505332,0.99999976,0.99997246,1
0.961688065556345,0.996736050677086,0.999943,0.99998355,1
0.960267466263886,0.996719388660282,0.99999976,0.95488083,1
0.768248084660689,0.401018378075385,0.9999976,0.99979633,1
0.961311758926408,0.993725116106642,0.99999976,0.99998474,1
0.910286187949382,0.738556887690622,0.9999939,0.9660646,1
0.126612181957232,0.0673028854844546,1.9071098e-07,0.00051038485,0
0.138446942092421,0.0967537887937127,7.78801e-05,0.0038791555,0
0.959930985913516,0.983376000845963,0.9999969,0.9983987,1
0.961705708722692,0.996864158905633,0.9999999,0.9999573,1
0.961656318011258,0.996467529487889,0.99999774,0.99996984,1
0.961492598325498,0.995162083645452,0.9999944,0.99998033,1
0.961731193227171,0.997066240371679,0.9999846,0.9999851,1
0.177101010422709,0.10427876921464,6.4567386e-05,0.32115707,0
0.135182445882291,0.089560564506628,2.9177894e-05,0.00013865583,0
0.397277886183194,0.511846486973985,1.5085422e-05,0.0049741166,0
0.120288999086243,0.0499954270755021,0.00017434622,0.0007109324,0
0.960526624394312,0.987606761171668,0.99999034,0.9998596,1
0.961695844886177,0.996776447940645,0.9999999,0.9999937,1
0.961702561039362,0.996833643178154,0.9999999,0.99997973,1
0.961599557927329,0.996009643011934,0.9999995,0.9999882,1
0.961592912491217,0.995960073299393,0.99999857,0.9999758,1
0.961596097960621,0.995984535317403,0.9999994,0.9999782,1
0.961638147651947,0.996328630086285,0.9999707,0.9999825,1
0.127380823918946,0.0691244952328422,0.00011631829,0.0012351014,0
0.121129714954232,0.0524225407206427,2.1358857e-05,0.00053241116,0
0.405191739318049,0.18106761248752,0.9999702,0.0061805123,0
0.119310369409156,0.0474638929654867,6.8196545e-07,0.00014290104,0
0.96160067954756,0.996022223176249,0.9999993,0.9999738,1
0.961677326982418,0.996629005675409,0.9999987,0.99999344,1
0.154621722072225,0.135637364795907,2.3927982e-05,0.0007546023,0
0.961635834780808,0.996298598518142,0.99999845,0.9999907,1
0.961348347376,0.996304784804221,0.99328125,0.99996674,1
0.96166341774037,0.996519582084608,0.99999976,0.99998546,1
0.136123800619493,0.090898192534289,0.003072129,9.733903e-05,0
0.961384914135671,0.994305713665755,0.9999994,0.9999802,1
0.961559764463111,0.995694890594385,0.99999976,0.99997866,1
0.961564759001092,0.995740046258416,0.9999856,0.9999771,1
0.961604907328501,0.996054010369488,0.9999989,0.9999821,1
0.961681342674519,0.996660821339341,0.99999905,0.9999937,1
0.961652462949139,0.996433621173301,0.9999895,0.9999937,1
0.961683894888684,0.996683343938311,0.9999958,0.99998987,1
0.960876451638878,0.990304772696081,0.9999999,0.9999627,1
0.112308456251626,0.0273620657887415,1.6278918e-07,3.9823637e-05,1
0.879808741802252,0.84689283286631,0.9985863,0.1412278,1
0.961713695332098,0.996922905308825,0.9999999,0.9999777,1
0.961689310628121,0.9967242170311,0.99999976,0.9999939,1
0.961249140919036,0.996217348403206,0.99245363,0.99828476,1
0.211823808144693,0.243468833562845,0.0098961815,0.009068864,0
0.961603437306033,0.996040397430385,0.9999999,0.9999881,1
0.961499769633562,0.995258608994083,0.9998838,0.99997294,1
0.14618076592429,0.114373283626575,0.00018956573,0.0078898575,0
0.180991797839603,0.189448792208288,0.003393842,0.0036112182,0
0.961667206336677,0.996548960260224,0.9999999,0.99998903,1
0.519805004663532,0.072574426127795,0.9999924,0.9961682,0
0.961595588733001,0.995978432006827,0.99999857,0.9999877,1
0.961593584638575,0.995964122410947,0.99999917,0.9999802,1
0.961703928586909,0.996843716314526,1,0.9999825,1
0.961541889879741,0.995553332603279,0.9999995,0.9999763,1
0.175066112713433,0.152389968026523,0.07974189,0.00024952236,0
0.961603308160861,0.996056712937087,0.9999994,0.99991894,1
0.811031056264317,0.817784937219795,1.8595216e-05,0.9974481,0
0.961720653970774,0.9969763665909,0.9999995,0.9999875,1
0.960743642316807,0.989261378146893,0.9999999,0.99998415,1
0.175312782642502,0.0520519516555778,0.082528144,0.4042641,0
0.121267072247337,0.0513499740402873,7.413885e-05,0.006332276,0
0.167644557070074,0.164172020215372,2.916196e-07,9.822746e-05,0
0.961564939974361,0.995736517300474,0.9999999,0.9999776,1
0.960911843404929,0.990592670827882,0.99999964,0.9999198,1
0.922523308619047,0.777268214726624,0.9999994,0.99991906,1
0.123917798596291,0.0589518483578668,7.296007e-07,0.0050186,0
0.68455111668247,0.295022055543436,0.99999595,0.9242487,1
0.954981955572916,0.947207460698991,0.99999976,0.99991846,1
0.961679994837158,0.996651024428079,0.9999989,0.9999907,1
0.961686765682842,0.996705297850127,1,0.9999882,1
0.961670435297643,0.996573509126842,0.99999917,0.99999464,1
0.390093107967998,0.213098343330843,0.85463446,0.0015676932,0
0.957439139762126,0.96446596875421,0.9999918,0.9999887,1
0.961614406784884,0.996129927059581,0.9999999,0.99998,1
0.958454716691321,0.971896588813113,0.9999925,0.9999404,1
0.96151392595605,0.995329507195724,0.99999964,0.99998164,1
0.961643189648674,0.996364454599046,0.9999999,0.99996006,1
0.961576034109139,0.995824559218957,0.9999989,0.9999796,1
0.639391454817464,0.216857788307146,0.9999894,0.999926,1
0.960939934371663,0.990820789347823,0.9999999,0.999887,1
0.891316939855799,0.734760578806832,0.8023736,0.9999707,1
0.947363395156554,0.90266625830119,0.99999976,0.98445064,1
0.961619350851977,0.996268068700191,0.99971026,0.99997914,1
0.686829610187107,0.288168301480087,0.9999969,0.96454984,1
0.781681308358979,0.423644188728823,0.9999989,0.9999821,1
